D:\MassHunter\GCMS\1\data\Stachys_bullata\FINAL_RUNS\SMM108.D 18 Mar 20  07:50 am
Start of data points
3.09265,20195
3.09837,20010
3.1041,16705
3.10982,20971
3.11553,19933
3.12125,19801
3.12698,21393
3.1327,19456
3.13842,19371
3.14415,19418
3.14987,17376
3.15558,14984
3.16132,14407
3.16703,15349
3.17275,18026
3.17848,17958
3.1842,17324
3.18992,16213
3.19565,16433
3.20137,13175
3.20708,16823
3.21282,14860
3.21853,15984
3.22425,14880
3.22998,13721
3.2357,14146
3.24142,13970
3.24715,13367
3.25287,14399
3.25858,14978
3.26432,12912
3.27003,13490
3.27575,14981
3.28148,13079
3.2872,10945
3.29292,10988
3.29863,10765
3.30437,10075
3.31008,11628
3.3158,10335
3.32153,11527
3.32725,9467
3.33297,8608
3.3387,7773
3.34442,8566
3.35013,7847
3.35587,7611
3.36158,7358
3.3673,6827
3.37303,7304
3.37875,7436
3.38447,7534
3.3902,6964
3.39592,7366
3.40163,7180
3.40737,7533
3.41308,5621
3.4188,5616
3.42453,5513
3.43025,5892
3.43597,5142
3.4417,5563
3.44742,6152
3.45313,7027
3.45887,6688
3.46458,6823
3.4703,4563
3.47602,4214
3.48175,4292
3.48747,4973
3.49318,4140
3.49892,4212
3.50463,4548
3.51035,4462
3.51608,3882
3.5218,4553
3.52752,4726
3.53325,4568
3.53897,4950
3.54468,5010
3.55042,5845
3.55613,5404
3.56185,5579
3.56758,5524
3.5733,5703
3.57902,5244
3.58475,4572
3.59047,4778
3.59618,5248
3.60192,6169
3.60763,5642
3.61335,6505
3.61908,5197
3.6248,5300
3.63052,5529
3.63623,3902
3.64197,4009
3.64768,3568
3.6534,3873
3.65913,4087
3.66485,4144
3.67057,3473
3.6763,3573
3.68202,3492
3.68773,3500
3.69347,3360
3.69918,3192
3.7049,3451
3.71063,3323
3.71635,3605
3.72207,3458
3.7278,3254
3.73352,3260
3.73923,3628
3.74497,3880
3.75068,3760
3.7564,2863
3.76213,3271
3.76785,2997
3.77357,2980
3.7793,3921
3.78502,3094
3.79073,2969
3.79647,3554
3.80218,3450
3.8079,2592
3.81362,3925
3.81935,3221
3.82507,3358
3.83078,3480
3.83652,3466
3.84223,2849
3.84795,3600
3.85368,2764
3.8594,3235
3.86512,2992
3.87085,3001
3.87657,3300
3.88228,3043
3.88802,3301
3.89373,3401
3.89945,3012
3.90518,2927
3.9109,3522
3.91662,3079
3.92235,3214
3.92807,3247
3.93378,2994
3.93952,3140
3.94523,3374
3.95095,3350
3.95668,3005
3.9624,2788
3.96812,3750
3.97385,4775
3.97957,6808
3.98528,9339
3.991,13739
3.99673,15452
4.00245,14835
4.00817,13022
4.0139,10005
4.01962,8362
4.02533,8139
4.03107,6546
4.03678,5761
4.0425,5210
4.04823,4312
4.05395,4422
4.05967,4082
4.0654,3884
4.07112,3620
4.07683,3116
4.08257,3663
4.08828,3507
4.094,3527
4.09973,3305
4.10545,2657
4.11117,3412
4.1169,2929
4.12262,3671
4.12833,3964
4.13407,3335
4.13978,3744
4.1455,3124
4.15122,3318
4.15695,2903
4.16267,3127
4.16838,2921
4.17412,3346
4.17983,2619
4.18555,3384
4.19128,2849
4.197,2977
4.20272,2714
4.20845,3055
4.21417,2973
4.21988,3282
4.22562,2861
4.23133,2842
4.23705,2610
4.24278,3049
4.2485,2715
4.25422,3173
4.25995,3376
4.26567,3370
4.27138,2632
4.27712,2785
4.28283,2682
4.28855,2731
4.29428,2851
4.3,2638
4.30572,2598
4.31145,3108
4.31717,2812
4.32288,2389
4.3286,3176
4.33433,2843
4.34005,2757
4.34577,2265
4.3515,2965
4.35722,2997
4.36293,3208
4.36867,2862
4.37438,3320
4.3801,3436
4.38583,3190
4.39155,2626
4.39727,2862
4.403,2859
4.40872,2733
4.41443,3218
4.42017,2855
4.42588,3008
4.4316,2774
4.43733,2890
4.44305,3004
4.44877,3057
4.4545,3190
4.46022,2863
4.46593,3416
4.47167,3198
4.47738,3269
4.4831,3746
4.48883,3800
4.49455,3610
4.50027,3741
4.50598,3911
4.51172,3827
4.51743,3677
4.52315,4222
4.52888,4989
4.5346,4318
4.54032,4541
4.54605,4518
4.55177,4097
4.55748,3964
4.56322,3418
4.56893,4514
4.57465,4694
4.58038,4189
4.5861,4592
4.59182,4159
4.59755,4226
4.60327,3662
4.60898,3931
4.61472,3423
4.62043,3502
4.62615,2970
4.63188,4413
4.6376,4037
4.64332,3475
4.64905,2230
4.65477,2680
4.66048,2240
4.6662,3102
4.67193,2974
4.67765,2606
4.68337,2858
4.6891,3208
4.69482,3145
4.70053,5134
4.70627,11138
4.71198,15256
4.7177,22885
4.72343,27408
4.72915,36434
4.73487,37946
4.7406,35288
4.74632,31540
4.75203,25782
4.75777,20053
4.76348,15751
4.7692,13601
4.77493,10521
4.78065,8647
4.78637,8413
4.7921,7443
4.79782,7206
4.80353,5456
4.80927,4724
4.81498,4870
4.8207,4688
4.82643,5635
4.83215,5574
4.83787,2767
4.84358,3340
4.84932,2312
4.85503,2599
4.86075,2944
4.86648,2158
4.8722,1967
4.87792,1921
4.88365,2208
4.88937,2561
4.89508,2093
4.90082,2503
4.90653,2283
4.91225,2309
4.91798,2567
4.9237,2312
4.92942,2358
4.93515,2586
4.94087,2407
4.94658,2999
4.95232,3035
4.95803,3451
4.96375,4145
4.96948,5219
4.9752,4916
4.98092,5231
4.98665,4912
4.99237,5245
4.99808,4727
5.00382,4582
5.00953,3627
5.01525,3533
5.02097,3299
5.0267,2833
5.03242,2043
5.03813,1937
5.04387,1954
