File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/775.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	1014.2
Injection Number	125
Position	BB11
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/6/2019
Injection Time	12:03:57 AM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.009393
Signal Max.	389.569812
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0.520000	0.2	29.641858
0.523333	0.2	28.291155
0.526667	0.2	27.102361
0.530000	0.2	26.104222
0.533333	0.2	25.322735
0.536667	0.2	24.773384
0.540000	0.2	24.453921
0.543333	0.2	24.340776
0.546667	0.2	24.389989
0.550000	0.2	24.542235
0.553333	0.2	24.731069
0.556667	0.2	24.892356
0.560000	0.2	24.971937
0.563333	0.2	24.930062
0.566667	0.2	24.743044
0.570000	0.2	24.402764
0.573333	0.2	23.914524
0.576667	0.2	23.293905
0.580000	0.2	22.563165
0.583333	0.2	21.747819
0.586667	0.2	20.874286
0.590000	0.2	19.968721
0.593333	0.2	19.056263
0.596667	0.2	18.159874
0.600000	0.2	17.298939
0.603333	0.2	16.488226
0.606667	0.2	15.737208
0.610000	0.2	15.049907
0.613333	0.2	14.425909
0.616667	0.2	13.862186
0.620000	0.2	13.354633
0.623333	0.2	12.898726
0.626667	0.2	12.489783
0.630000	0.2	12.123277
0.633333	0.2	11.794857
0.636667	0.2	11.500196
0.640000	0.2	11.235551
0.643333	0.2	10.998268
0.646667	0.2	10.786157
0.650000	0.2	10.596863
0.653333	0.2	10.427914
0.656667	0.2	10.276766
0.660000	0.2	10.140940
0.663333	0.2	10.018191
0.666667	0.2	9.906502
0.670000	0.2	9.804125
0.673333	0.2	9.709298
0.676667	0.2	9.619817
0.680000	0.2	9.533298
0.683333	0.2	9.447863
0.686667	0.2	9.362290
0.690000	0.2	9.275805
0.693333	0.2	9.187970
0.696667	0.2	9.098672
0.700000	0.2	9.008311
0.703333	0.2	8.918285
0.706667	0.2	8.831191
0.710000	0.2	8.750298
0.713333	0.2	8.678818
0.716667	0.2	8.619709
0.720000	0.2	8.576193
0.723333	0.2	8.552132
0.726667	0.2	8.551190
0.730000	0.2	8.575108
0.733333	0.2	8.622662
0.736667	0.2	8.689815
0.740000	0.2	8.770153
0.743333	0.2	8.855510
0.746667	0.2	8.937293
0.750000	0.2	9.007988
0.753333	0.2	9.062267
0.756667	0.2	9.098026
0.760000	0.2	9.116999
0.763333	0.2	9.123874
0.766667	0.2	9.124867
0.770000	0.2	9.127183
0.773333	0.2	9.138406
0.776667	0.2	9.165156
0.780000	0.2	9.211844
0.783333	0.2	9.279795
0.786667	0.2	9.366918
0.790000	0.2	9.468155
0.793333	0.2	9.576169
0.796667	0.2	9.682434
0.800000	0.2	9.778666
0.803333	0.2	9.857734
0.806667	0.2	9.914469
0.810000	0.2	9.946439
0.813333	0.2	9.954087
0.816667	0.2	9.940970
0.820000	0.2	9.914308
0.823333	0.2	9.884747
0.826667	0.2	9.865531
0.830000	0.2	9.871750
0.833333	0.2	9.919312
0.836667	0.2	10.023271
0.840000	0.2	10.195647
0.843333	0.2	10.442850
0.846667	0.2	10.763562
0.850000	0.2	11.148379
0.853333	0.2	11.580895
0.856667	0.2	12.039131
0.860000	0.2	12.497725
0.863333	0.2	12.931757
0.866667	0.2	13.320648
0.870000	0.2	13.649403
0.873333	0.2	13.907654
0.876667	0.2	14.088928
0.880000	0.2	14.190379
0.883333	0.2	14.212186
0.886667	0.2	14.156591
0.890000	0.2	14.027034
0.893333	0.2	13.827683
0.896667	0.2	13.563367
0.900000	0.2	13.239671
0.903333	0.2	12.862852
0.906667	0.2	12.439838
0.910000	0.2	11.978559
0.913333	0.2	11.488062
0.916667	0.2	10.978080
0.920000	0.2	10.458389
0.923333	0.2	9.938165
0.926667	0.2	9.425641
0.930000	0.2	8.928244
0.933333	0.2	8.452863
0.936667	0.2	8.005695
0.940000	0.2	7.591519
0.943333	0.2	7.213406
0.946667	0.2	6.873655
0.950000	0.2	6.574562
0.953333	0.2	6.318137
0.956667	0.2	6.106056
0.960000	0.2	5.940346
0.963333	0.2	5.823563
0.966667	0.2	5.758066
0.970000	0.2	5.745261
0.973333	0.2	5.785391
0.976667	0.2	5.877434
0.980000	0.2	6.018811
0.983333	0.2	6.205293
0.986667	0.2	6.431566
0.990000	0.2	6.691750
0.993333	0.2	6.978983
0.996667	0.2	7.285159
1.000000	0.2	7.601865
1.003333	0.2	7.921246
1.006667	0.2	8.235844
1.010000	0.2	8.538401
1.013333	0.2	8.822438
1.016667	0.2	9.083180
