File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/764.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	536
Injection Number	94
Position	RH5
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/5/2019
Injection Time	7:45:06 AM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.022366
Signal Max.	870.441765
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.053333	0.2	7.899603
1.056667	0.2	7.826150
1.060000	0.2	7.761422
1.063333	0.2	7.704820
1.066667	0.2	7.655753
1.070000	0.2	7.612790
1.073333	0.2	7.573984
1.076667	0.2	7.537905
1.080000	0.2	7.504113
1.083333	0.2	7.472749
1.086667	0.2	7.443784
1.090000	0.2	7.416758
1.093333	0.2	7.390997
1.096667	0.2	7.365835
1.100000	0.2	7.340907
1.103333	0.2	7.316519
1.106667	0.2	7.293767
1.110000	0.2	7.274006
1.113333	0.2	7.258171
1.116667	0.2	7.246934
1.120000	0.2	7.241186
1.123333	0.2	7.241719
1.126667	0.2	7.248798
1.130000	0.2	7.262324
1.133333	0.2	7.281919
1.136667	0.2	7.306819
1.140000	0.2	7.336277
1.143333	0.2	7.370136
1.146667	0.2	7.408709
1.150000	0.2	7.452261
1.153333	0.2	7.500894
1.156667	0.2	7.554580
1.160000	0.2	7.612884
1.163333	0.2	7.674709
1.166667	0.2	7.738490
1.170000	0.2	7.802722
1.173333	0.2	7.866261
1.176667	0.2	7.928123
1.180000	0.2	7.987254
1.183333	0.2	8.042553
1.186667	0.2	8.092954
1.190000	0.2	8.137536
1.193333	0.2	8.175460
1.196667	0.2	8.205813
1.200000	0.2	8.227660
1.203333	0.2	8.240200
1.206667	0.2	8.242801
1.210000	0.2	8.235038
1.213333	0.2	8.216928
1.216667	0.2	8.189134
1.220000	0.2	8.152820
1.223333	0.2	8.109221
1.226667	0.2	8.059363
1.230000	0.2	8.004125
1.233333	0.2	7.944559
1.236667	0.2	7.882075
1.240000	0.2	7.818351
1.243333	0.2	7.755389
1.246667	0.2	7.695801
1.250000	0.2	7.643124
1.253333	0.2	7.602060
1.256667	0.2	7.577945
1.260000	0.2	7.575534
1.263333	0.2	7.598637
1.266667	0.2	7.650576
1.270000	0.2	7.734227
1.273333	0.2	7.851434
1.276667	0.2	8.002358
1.280000	0.2	8.185080
1.283333	0.2	8.395388
1.286667	0.2	8.626868
1.290000	0.2	8.871495
1.293333	0.2	9.120405
1.296667	0.2	9.364511
1.300000	0.2	9.594571
1.303333	0.2	9.801124
1.306667	0.2	9.975292
1.310000	0.2	10.109897
1.313333	0.2	10.199974
1.316667	0.2	10.242811
1.320000	0.2	10.237840
1.323333	0.2	10.186412
1.326667	0.2	10.091457
1.330000	0.2	9.957334
1.333333	0.2	9.790225
1.336667	0.2	9.598252
1.340000	0.2	9.390349
1.343333	0.2	9.175019
1.346667	0.2	8.960508
1.350000	0.2	8.755226
1.353333	0.2	8.567138
1.356667	0.2	8.403032
1.360000	0.2	8.268330
1.363333	0.2	8.166559
1.366667	0.2	8.098538
1.370000	0.2	8.062575
1.373333	0.2	8.055309
1.376667	0.2	8.071887
1.380000	0.2	8.106121
1.383333	0.2	8.151200
1.386667	0.2	8.200224
1.390000	0.2	8.246390
1.393333	0.2	8.283017
1.396667	0.2	8.303737
1.400000	0.2	8.303416
1.403333	0.2	8.278944
1.406667	0.2	8.228719
1.410000	0.2	8.151708
1.413333	0.2	8.047284
1.416667	0.2	7.915916
1.420000	0.2	7.759843
1.423333	0.2	7.582690
1.426667	0.2	7.388655
1.430000	0.2	7.182502
1.433333	0.2	6.969464
1.436667	0.2	6.754173
1.440000	0.2	6.540281
1.443333	0.2	6.331214
1.446667	0.2	6.129811
1.450000	0.2	5.937291
1.453333	0.2	5.754057
1.456667	0.2	5.581232
1.460000	0.2	5.420552
1.463333	0.2	5.273204
1.466667	0.2	5.139132
1.470000	0.2	5.017130
1.473333	0.2	4.905578
1.476667	0.2	4.803162
1.480000	0.2	4.708931
1.483333	0.2	4.622019
1.486667	0.2	4.541660
1.490000	0.2	4.467435
1.493333	0.2	4.399266
1.496667	0.2	4.336960
1.500000	0.2	4.280119
1.503333	0.2	4.228502
1.506667	0.2	4.181926
1.510000	0.2	4.139939
1.513333	0.2	4.101729
1.516667	0.2	4.066027
1.520000	0.2	4.031545
1.523333	0.2	3.997810
1.526667	0.2	3.965089
1.530000	0.2	3.933526
1.533333	0.2	3.902806
1.536667	0.2	3.872503
1.540000	0.2	3.842388
1.543333	0.2	3.812537
1.546667	0.2	3.783217
1.550000	0.2	3.754373
1.553333	0.2	3.725279
1.556667	0.2	3.695104
1.560000	0.2	3.663793
1.563333	0.2	3.632033
1.566667	0.2	3.600415
1.570000	0.2	3.569056
1.573333	0.2	3.537845
1.576667	0.2	3.506625
1.580000	0.2	3.475367
1.583333	0.2	3.444273
1.586667	0.2	3.413643
1.590000	0.2	3.383804
1.593333	0.2	3.354972
1.596667	0.2	3.327342
1.600000	0.2	3.301508
1.603333	0.2	3.278229
1.606667	0.2	3.257653
1.610000	0.2	3.239253
1.613333	0.2	3.222646
1.616667	0.2	3.207979
1.620000	0.2	3.195538
1.623333	0.2	3.185798
1.626667	0.2	3.179752
1.630000	0.2	3.178418
1.633333	0.2	3.182230
1.636667	0.2	3.191215
1.640000	0.2	3.205521
1.643333	0.2	3.225569
1.646667	0.2	3.251742
1.650000	0.2	3.284122
1.653333	0.2	3.322429
1.656667	0.2	3.365996
1.660000	0.2	3.413838
1.663333	0.2	3.464779
1.666667	0.2	3.517710
1.670000	0.2	3.571938
1.673333	0.2	3.627217
1.676667	0.2	3.683250
1.680000	0.2	3.739093
1.683333	0.2	3.793191
1.686667	0.2	3.843855
1.690000	0.2	3.889565
1.693333	0.2	3.928984
1.696667	0.2	3.961030
1.700000	0.2	3.985176
1.703333	0.2	4.001360
1.706667	0.2	4.009446
1.710000	0.2	4.009153
1.713333	0.2	4.000418
1.716667	0.2	3.983451
1.720000	0.2	3.958502
1.723333	0.2	3.925987
1.726667	0.2	3.886800
1.730000	0.2	3.842191
1.733333	0.2	3.793318
1.736667	0.2	3.740949
1.740000	0.2	3.685674
1.743333	0.2	3.628332
1.746667	0.2	3.570034
1.750000	0.2	3.511696
1.753333	0.2	3.453660
1.756667	0.2	3.396084
1.760000	0.2	3.339607
1.763333	0.2	3.285083
1.766667	0.2	3.232976
1.770000	0.2	3.183374
1.773333	0.2	3.136127
1.776667	0.2	3.090841
1.780000	0.2	3.047191
1.783333	0.2	3.005401
1.786667	0.2	2.966292
1.790000	0.2	2.930693
1.793333	0.2	2.898806
1.796667	0.2	2.870300
1.800000	0.2	2.844886
1.803333	0.2	2.822572
1.806667	0.2	2.803529
1.810000	0.2	2.787710
1.813333	0.2	2.774635
1.816667	0.2	2.764016
1.820000	0.2	2.756219
1.823333	0.2	2.751577
1.826667	0.2	2.749608
1.830000	0.2	2.749188
1.833333	0.2	2.749506
1.836667	0.2	2.750699
1.840000	0.2	2.753474
1.843333	0.2	2.758211
1.846667	0.2	2.764464
1.850000	0.2	2.771183
1.853333	0.2	2.777178
1.856667	0.2	2.781425
1.860000	0.2	2.783235
1.863333	0.2	2.782170
1.866667	0.2	2.777946
1.870000	0.2	2.770656
1.873333	0.2	2.760941
1.876667	0.2	2.749618
1.880000	0.2	2.737037
1.883333	0.2	2.722916
1.886667	0.2	2.706882
1.890000	0.2	2.688907
1.893333	0.2	2.669145
1.896667	0.2	2.647630
1.900000	0.2	2.624366
1.903333	0.2	2.599828
1.906667	0.2	2.575236
1.910000	0.2	2.552003
1.913333	0.2	2.530905
1.916667	0.2	2.511914
1.920000	0.2	2.494524
1.923333	0.2	2.478193
1.926667	0.2	2.462731
1.930000	0.2	2.448364
1.933333	0.2	2.435486
1.936667	0.2	2.424332
1.940000	0.2	2.414651
1.943333	0.2	2.405844
1.946667	0.2	2.397676
1.950000	0.2	2.390581
1.953333	0.2	2.384984
1.956667	0.2	2.380786
1.960000	0.2	2.377805
1.963333	0.2	2.376106
1.966667	0.2	2.375753
1.970000	0.2	2.376596
1.973333	0.2	2.378091
1.976667	0.2	2.379415
1.980000	0.2	2.380112
1.983333	0.2	2.380414
1.986667	0.2	2.380866
1.990000	0.2	2.381890
1.993333	0.2	2.383628
1.996667	0.2	2.385844
2.000000	0.2	2.387837
2.003333	0.2	2.388851
2.006667	0.2	2.388671
2.010000	0.2	2.387547
2.013333	0.2	2.385720
