File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/10527.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	807.1AU
Injection Number	290
Position	BH9
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	3/22/2019
Injection Time	1:45:26 PM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.014614
Signal Max.	638.433287
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0.516667	0.2	30.298478
0.520000	0.2	29.688917
0.523333	0.2	29.136478
0.526667	0.2	28.662732
0.530000	0.2	28.290369
0.533333	0.2	28.036481
0.536667	0.2	27.905759
0.540000	0.2	27.885935
0.543333	0.2	27.947198
0.546667	0.2	28.046374
0.550000	0.2	28.134863
0.553333	0.2	28.167424
0.556667	0.2	28.108569
0.560000	0.2	27.935325
0.563333	0.2	27.637552
0.566667	0.2	27.217133
0.570000	0.2	26.686172
0.573333	0.2	26.064230
0.576667	0.2	25.375139
0.580000	0.2	24.644255
0.583333	0.2	23.896878
0.586667	0.2	23.157494
0.590000	0.2	22.448418
0.593333	0.2	21.788059
0.596667	0.2	21.190102
0.600000	0.2	20.663340
0.603333	0.2	20.211948
0.606667	0.2	19.836698
0.610000	0.2	19.536002
0.613333	0.2	19.305786
0.616667	0.2	19.139482
0.620000	0.2	19.028850
0.623333	0.2	18.964510
0.626667	0.2	18.935393
0.630000	0.2	18.927807
0.633333	0.2	18.925605
0.636667	0.2	18.912058
0.640000	0.2	18.872207
0.643333	0.2	18.794510
0.646667	0.2	18.671714
0.650000	0.2	18.501090
0.653333	0.2	18.284302
0.656667	0.2	18.027195
0.660000	0.2	17.738750
0.663333	0.2	17.428806
0.666667	0.2	17.106013
0.670000	0.2	16.777117
0.673333	0.2	16.447386
0.676667	0.2	16.121221
0.680000	0.2	15.801944
0.683333	0.2	15.491259
0.686667	0.2	15.189680
0.690000	0.2	14.897620
0.693333	0.2	14.615771
0.696667	0.2	14.344460
0.700000	0.2	14.083308
0.703333	0.2	13.831943
0.706667	0.2	13.590318
0.710000	0.2	13.357751
0.713333	0.2	13.132525
0.716667	0.2	12.913332
0.720000	0.2	12.700673
0.723333	0.2	12.496334
0.726667	0.2	12.302192
0.730000	0.2	12.119705
0.733333	0.2	11.949863
0.736667	0.2	11.793696
0.740000	0.2	11.652918
0.743333	0.2	11.529540
0.746667	0.2	11.424902
0.750000	0.2	11.339078
0.753333	0.2	11.270719
0.756667	0.2	11.217452
0.760000	0.2	11.176247
0.763333	0.2	11.143236
0.766667	0.2	11.113654
0.770000	0.2	11.082405
0.773333	0.2	11.045301
0.776667	0.2	10.999758
0.780000	0.2	10.944122
0.783333	0.2	10.877188
0.786667	0.2	10.798604
0.790000	0.2	10.708918
0.793333	0.2	10.609117
0.796667	0.2	10.500428
0.800000	0.2	10.384432
0.803333	0.2	10.262721
0.806667	0.2	10.136279
0.810000	0.2	10.005631
0.813333	0.2	9.871728
0.816667	0.2	9.736302
0.820000	0.2	9.601176
0.823333	0.2	9.467514
0.826667	0.2	9.335765
0.830000	0.2	9.206004
0.833333	0.2	9.078554
0.836667	0.2	8.954703
0.840000	0.2	8.836595
0.843333	0.2	8.726298
0.846667	0.2	8.625025
0.850000	0.2	8.533054
0.853333	0.2	8.450216
0.856667	0.2	8.376411
0.860000	0.2	8.311588
0.863333	0.2	8.255201
0.866667	0.2	8.205886
0.870000	0.2	8.162021
0.873333	0.2	8.122571
0.876667	0.2	8.087263
0.880000	0.2	8.056310
0.883333	0.2	8.030175
0.886667	0.2	8.009342
0.890000	0.2	7.994074
0.893333	0.2	7.984131
0.896667	0.2	7.978449
0.900000	0.2	7.975159
0.903333	0.2	7.972378
0.906667	0.2	7.969068
0.910000	0.2	7.964588
0.913333	0.2	7.957372
0.916667	0.2	7.944792
0.920000	0.2	7.924503
0.923333	0.2	7.895325
0.926667	0.2	7.857080
0.930000	0.2	7.810124
0.933333	0.2	7.754789
0.936667	0.2	7.691078
0.940000	0.2	7.619065
0.943333	0.2	7.539247
0.946667	0.2	7.452361
0.950000	0.2	7.359490
0.953333	0.2	7.262366
0.956667	0.2	7.163115
0.960000	0.2	7.063980
0.963333	0.2	6.967376
0.966667	0.2	6.875613
0.970000	0.2	6.790355
0.973333	0.2	6.712588
0.976667	0.2	6.642954
0.980000	0.2	6.581870
0.983333	0.2	6.529643
0.986667	0.2	6.486676
0.990000	0.2	6.453200
0.993333	0.2	6.428710
0.996667	0.2	6.412065
1.000000	0.2	6.402647
1.003333	0.2	6.401587
1.006667	0.2	6.411682
1.010000	0.2	6.436647
1.013333	0.2	6.481594
1.016667	0.2	6.554242
1.020000	0.2	6.665040
1.023333	0.2	6.826756
1.026667	0.2	7.055439
1.030000	0.2	7.372499
1.033333	0.2	7.806052
1.036667	0.2	8.391408
1.040000	0.2	9.171368
1.043333	0.2	10.195560
1.046667	0.2	11.517900
1.050000	0.2	13.192373
1.053333	0.2	15.267355
1.056667	0.2	17.778277
1.060000	0.2	20.738969
1.063333	0.2	24.134013
1.066667	0.2	27.914946
1.070000	0.2	32.000926
1.073333	0.2	36.282685
1.076667	0.2	40.629495
1.080000	0.2	44.899482
1.083333	0.2	48.951636
1.086667	0.2	52.656368
1.090000	0.2	55.903381
1.093333	0.2	58.607104
1.096667	0.2	60.709055
1.100000	0.2	62.176573
1.103333	0.2	62.999297
1.106667	0.2	63.185745
1.110000	0.2	62.760648
1.113333	0.2	61.762129
1.116667	0.2	60.238835
1.120000	0.2	58.247864
1.123333	0.2	55.853517
1.126667	0.2	53.125745
1.130000	0.2	50.137604
1.133333	0.2	46.962820
1.136667	0.2	43.674229
1.140000	0.2	40.342309
1.143333	0.2	37.032753
1.146667	0.2	33.803551
1.150000	0.2	30.703346
1.153333	0.2	27.771226
1.156667	0.2	25.036480
1.160000	0.2	22.518458
1.163333	0.2	20.227658
1.166667	0.2	18.167180
1.170000	0.2	16.333414
1.173333	0.2	14.716945
1.176667	0.2	13.304330
1.180000	0.2	12.079834
1.183333	0.2	11.026376
1.186667	0.2	10.126100
1.190000	0.2	9.361270
1.193333	0.2	8.715109
1.196667	0.2	8.172035
1.200000	0.2	7.717669
1.203333	0.2	7.338918
1.206667	0.2	7.024144
1.210000	0.2	6.763467
1.213333	0.2	6.548939
1.216667	0.2	6.374223
1.220000	0.2	6.233962
1.223333	0.2	6.123177
1.226667	0.2	6.037105
1.230000	0.2	5.971482
1.233333	0.2	5.922738
1.236667	0.2	5.887774
1.240000	0.2	5.863558
1.243333	0.2	5.847120
1.246667	0.2	5.835831
1.250000	0.2	5.827533
1.253333	0.2	5.820502
1.256667	0.2	5.813260
1.260000	0.2	5.804256
1.263333	0.2	5.791783
1.266667	0.2	5.774372
1.270000	0.2	5.751341
1.273333	0.2	5.722894
1.276667	0.2	5.689523
1.280000	0.2	5.651189
1.283333	0.2	5.607192
1.286667	0.2	5.556698
1.290000	0.2	5.499240
1.293333	0.2	5.435126
1.296667	0.2	5.365476
1.300000	0.2	5.291673
1.303333	0.2	5.214883
1.306667	0.2	5.136082
1.310000	0.2	5.056305
1.313333	0.2	4.976703
1.316667	0.2	4.898450
1.320000	0.2	4.822949
1.323333	0.2	4.751703
1.326667	0.2	4.685551
1.330000	0.2	4.624403
1.333333	0.2	4.567699
1.336667	0.2	4.514964
1.340000	0.2	4.466161
1.343333	0.2	4.421798
1.346667	0.2	4.382725
1.350000	0.2	4.349342
1.353333	0.2	4.320836
1.356667	0.2	4.295664
1.360000	0.2	4.272760
1.363333	0.2	4.251798
1.366667	0.2	4.232578
1.370000	0.2	4.214946
1.373333	0.2	4.199117
1.376667	0.2	4.185385
1.380000	0.2	4.173636
1.383333	0.2	4.163546
1.386667	0.2	4.154990
1.390000	0.2	4.147948
1.393333	0.2	4.142069
1.396667	0.2	4.136424
1.400000	0.2	4.129887
1.403333	0.2	4.121696
1.406667	0.2	4.111454
1.410000	0.2	4.098915
1.413333	0.2	4.084061
1.416667	0.2	4.067350
1.420000	0.2	4.049629
1.423333	0.2	4.031520
1.426667	0.2	4.012941
1.430000	0.2	3.993403
1.433333	0.2	3.972545
1.436667	0.2	3.950068
1.440000	0.2	3.925629
1.443333	0.2	3.899234
1.446667	0.2	3.871495
1.450000	0.2	3.843507
1.453333	0.2	3.816606
1.456667	0.2	3.791992
1.460000	0.2	3.770164
1.463333	0.2	3.750673
1.466667	0.2	3.732727
1.470000	0.2	3.716062
1.473333	0.2	3.700980
1.476667	0.2	3.687592
1.480000	0.2	3.675352
1.483333	0.2	3.663537
1.486667	0.2	3.651985
1.490000	0.2	3.641207
1.493333	0.2	3.631707
1.496667	0.2	3.623397
1.500000	0.2	3.615847
1.503333	0.2	3.608643
1.506667	0.2	3.601321
1.510000	0.2	3.593646
1.513333	0.2	3.585859
1.516667	0.2	3.578068
1.520000	0.2	3.569712
1.523333	0.2	3.560034
1.526667	0.2	3.548886
1.530000	0.2	3.536671
1.533333	0.2	3.523619
1.536667	0.2	3.509435
1.540000	0.2	3.493450
1.543333	0.2	3.475018
1.546667	0.2	3.453862
1.550000	0.2	3.430061
1.553333	0.2	3.404039
1.556667	0.2	3.376542
1.560000	0.2	3.348264
1.563333	0.2	3.319621
1.566667	0.2	3.290904
1.570000	0.2	3.262314
1.573333	0.2	3.233902
1.576667	0.2	3.205706
1.580000	0.2	3.177941
1.583333	0.2	3.151067
1.586667	0.2	3.125580
1.590000	0.2	3.101723
1.593333	0.2	3.079626
1.596667	0.2	3.059521
1.600000	0.2	3.041538
1.603333	0.2	3.025810
1.606667	0.2	3.012819
1.610000	0.2	3.003120
1.613333	0.2	2.996945
1.616667	0.2	2.994394
1.620000	0.2	2.995593
1.623333	0.2	3.000840
1.626667	0.2	3.011078
1.630000	0.2	3.028053
1.633333	0.2	3.053923
1.636667	0.2	3.090952
1.640000	0.2	3.141647
1.643333	0.2	3.209232
1.646667	0.2	3.297901
1.650000	0.2	3.412352
1.653333	0.2	3.557322
1.656667	0.2	3.737799
1.660000	0.2	3.959054
1.663333	0.2	4.226219
1.666667	0.2	4.544214
1.670000	0.2	4.917561
1.673333	0.2	5.349494
1.676667	0.2	5.841241
1.680000	0.2	6.392057
