File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/557.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	940.1
Injection Number	167
Position	BF4
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/6/2019
Injection Time	9:53:34 PM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.001233
Signal Max.	1,055.195231
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.190000	0.2	6.343142
1.193333	0.2	6.323062
1.196667	0.2	6.307344
1.200000	0.2	6.294549
1.203333	0.2	6.284019
1.206667	0.2	6.275747
1.210000	0.2	6.269651
1.213333	0.2	6.265012
1.216667	0.2	6.260861
1.220000	0.2	6.256465
1.223333	0.2	6.251521
1.226667	0.2	6.246203
1.230000	0.2	6.240743
1.233333	0.2	6.234895
1.236667	0.2	6.228071
1.240000	0.2	6.219868
1.243333	0.2	6.210446
1.246667	0.2	6.200491
1.250000	0.2	6.190540
1.253333	0.2	6.180286
1.256667	0.2	6.168820
1.260000	0.2	6.155475
1.263333	0.2	6.140163
1.266667	0.2	6.122968
1.270000	0.2	6.103779
1.273333	0.2	6.082582
1.276667	0.2	6.059965
1.280000	0.2	6.036832
1.283333	0.2	6.013559
1.286667	0.2	5.989865
1.290000	0.2	5.965340
1.293333	0.2	5.939701
1.296667	0.2	5.912966
1.300000	0.2	5.885479
1.303333	0.2	5.857440
1.306667	0.2	5.828768
1.310000	0.2	5.799602
1.313333	0.2	5.770329
1.316667	0.2	5.741179
1.320000	0.2	5.712202
1.323333	0.2	5.683410
1.326667	0.2	5.654988
1.330000	0.2	5.627731
1.333333	0.2	5.602882
1.336667	0.2	5.581299
1.340000	0.2	5.562978
1.343333	0.2	5.547238
1.346667	0.2	5.533228
1.350000	0.2	5.520320
1.353333	0.2	5.508217
1.356667	0.2	5.497054
1.360000	0.2	5.487350
1.363333	0.2	5.479338
1.366667	0.2	5.472243
1.370000	0.2	5.464614
1.373333	0.2	5.455254
1.376667	0.2	5.443480
1.380000	0.2	5.428759
1.383333	0.2	5.410562
1.386667	0.2	5.388416
1.390000	0.2	5.361965
1.393333	0.2	5.331442
1.396667	0.2	5.297766
1.400000	0.2	5.261596
1.403333	0.2	5.222776
1.406667	0.2	5.180954
