File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/66966.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	805.4
Injection Number	527
Position	BD1
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	6/22/2019
Injection Time	11:12:57 AM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.003936
Signal Max.	729.250066
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0.840000	0.2	13.519697
0.843333	0.2	13.297407
0.846667	0.2	13.098603
0.850000	0.2	12.921636
0.853333	0.2	12.765480
0.856667	0.2	12.628858
0.860000	0.2	12.509627
0.863333	0.2	12.405319
0.866667	0.2	12.313939
0.870000	0.2	12.233876
0.873333	0.2	12.163179
0.876667	0.2	12.099549
0.880000	0.2	12.041048
0.883333	0.2	11.986223
0.886667	0.2	11.933914
0.890000	0.2	11.883433
0.893333	0.2	11.834547
0.896667	0.2	11.787086
0.900000	0.2	11.740499
0.903333	0.2	11.693435
0.906667	0.2	11.643882
0.910000	0.2	11.590275
0.913333	0.2	11.532381
0.916667	0.2	11.470586
0.920000	0.2	11.404905
0.923333	0.2	11.335430
0.926667	0.2	11.262860
0.930000	0.2	11.187871
0.933333	0.2	11.110737
0.936667	0.2	11.031828
0.940000	0.2	10.951756
0.943333	0.2	10.870975
0.946667	0.2	10.789984
0.950000	0.2	10.709866
0.953333	0.2	10.632050
0.956667	0.2	10.558195
0.960000	0.2	10.490787
0.963333	0.2	10.433003
0.966667	0.2	10.387658
0.970000	0.2	10.356457
0.973333	0.2	10.339863
0.976667	0.2	10.337332
0.980000	0.2	10.347921
0.983333	0.2	10.371359
0.986667	0.2	10.408918
0.990000	0.2	10.463396
0.993333	0.2	10.538811
0.996667	0.2	10.640655
1.000000	0.2	10.776808
1.003333	0.2	10.959034
1.006667	0.2	11.204407
1.010000	0.2	11.536230
1.013333	0.2	11.985432
1.016667	0.2	12.592949
1.020000	0.2	13.412480
1.023333	0.2	14.513474
1.026667	0.2	15.983407
1.030000	0.2	17.927728
1.033333	0.2	20.467020
1.036667	0.2	23.729963
1.040000	0.2	27.840282
1.043333	0.2	32.899429
1.046667	0.2	38.968039
1.050000	0.2	46.048114
1.053333	0.2	54.069605
1.056667	0.2	62.885407
1.060000	0.2	72.276542
1.063333	0.2	81.967134
1.066667	0.2	91.645976
